Reef ID,Reef Name,Longitude Degrees,Longitude Minutes,Longitude Seconds,Longitude Cardinal Direction,Latitude Degrees,Latitude Minutes,Latitude Seconds,Latitude Cardinal Direction,Ocean,Country,State/Province/Island,City/Town,Year,Date,Depth,Organism Code,S1,S2,S3,S4,Errors?,What errors?
NSMotuTane,Motu Tane,151,45,57.2,W,16,26,53,S,Pacific,French Polynesia,,Bora Bora,2010,14-May-10,1.3,Bleaching (% of colony),0,0,0,0,FALSE,
151.44.871W.16.32.116S,Hotel Bora Bora,151,44,52.3,W,16,32,7,S,Pacific,French Polynesia,Society archipelago,Bora Bora,2010,23-May-10,2,Bleaching (% of population),0,0,0,0,FALSE,
151.44.871W.16.32.116S,Hotel Bora Bora,151,44,52.3,W,16,32,7,S,Pacific,French Polynesia,Society archipelago,Bora Bora,2010,23-May-10,2,Bleaching (% of colony),0,0,0,0,FALSE,
151.44.060W.16.32.018S,Sofitel Marara,151,44,3.6,W,16,32,1.1,S,Pacific,French Polynesia,Society archipelago,Bora Bora,2010,24-May-10,1,Bleaching (% of population),0,0,0,0,FALSE,
151.44.060W.16.32.018S,Sofitel Marara,151,44,3.6,W,16,32,1.1,S,Pacific,French Polynesia,Society archipelago,Bora Bora,2010,24-May-10,1,Bleaching (% of colony),0,0,0,0,FALSE,
151.45.440W.16.29.941S,Top Dive (fringing reef),151,45,26.4,W,16,29,56.5,S,Pacific,French Polynesia,,Bora Bora,2010,7-May-10,2.7,Bleaching (% of population),0,0,0,0,FALSE,
151.45.440W.16.29.941S,Top Dive (fringing reef),151,45,26.4,W,16,29,56.5,S,Pacific,French Polynesia,,Bora Bora,2010,7-May-10,2.7,Bleaching (% of colony),0,0,0,0,FALSE,
151.46.337W.16.31.771S,Bora Bora Nui Resort (fringing reef),151,46,20.2,W,16,31,46.3,S,Pacific,French Polynesia,Society archipelago,Bora Bora,2010,23-May-10,1.5,Bleaching (% of population),0,0,0,0,FALSE,
151.46.337W.16.31.771S,Bora Bora Nui Resort (fringing reef),151,46,20.2,W,16,31,46.3,S,Pacific,French Polynesia,Society archipelago,Bora Bora,2010,23-May-10,1.5,Bleaching (% of colony),0,0,0,0,FALSE,
NSMotuHaapiti,Motu Haapiti,151,46,32.9,W,16,27,25.3,S,Pacific,French Polynesia,,Bora Bora,2010,15-May-10,1,Bleaching (% of population),0,20,0,0,FALSE,
NSMotuHaapiti,Motu Haapiti,151,46,32.9,W,16,27,25.3,S,Pacific,French Polynesia,,Bora Bora,2010,15-May-10,1,Bleaching (% of colony),0,3,0,0,FALSE,
64.27.37W.18.29.36N,Bronco Billy,64,27,37,W,18,29,36,N,Atlantic,BVI,,,2010,18-May-10,3,Bleaching (% of population),14,15,25,26,FALSE,
64.27.37W.18.29.36N,Bronco Billy,64,27,37,W,18,29,36,N,Atlantic,BVI,,,2010,18-May-10,3,Bleaching (% of colony),41,13,24,30,FALSE,
64.27.37W.18.29.36N,Bronco Billy,64,27,37,W,18,29,36,N,Atlantic,BVI,,,2010,18-May-10,10,Bleaching (% of population),0,0,0,0,FALSE,
64.27.37W.18.29.36N,Bronco Billy,64,27,37,W,18,29,36,N,Atlantic,BVI,,,2010,18-May-10,10,Bleaching (% of colony),0,0,0,0,FALSE,
151.27.43.9W.16.30.48.9S,Te Tamanu,145,27,43.9,W,16,30,48.9,S,Pacific,French Polynesia,Tuamotu Archipelago,Fakarava,2009,10-Sep-09,2,Bleaching (% of population),0,0,0,0,FALSE,
151.27.43.9W.16.30.48.9S,Te Tamanu,145,27,43.9,W,16,30,48.9,S,Pacific,French Polynesia,Tuamotu Archipelago,Fakarava,2009,10-Sep-09,2,Bleaching (% of colony),0,0,0,0,FALSE,
152.15.482W.16.25.147S,Fausse Passe (Teraea),152,15,28.9,W,16,25,8.8,S,Pacific,French Polynesia,Society,Maupiti,2009,15-Dec-09,2,Bleaching (% of population),0,0,0,0,FALSE,
152.15.482W.16.25.147S,Fausse Passe (Teraea),152,15,28.9,W,16,25,8.8,S,Pacific,French Polynesia,Society,Maupiti,2009,15-Dec-09,2,Bleaching (% of colony),0,0,0,0,FALSE,
152.15.860W.16.27.713S,Patito,152,15,51.6,W,16,27,42.8,S,Pacific,French Polynesia,Society,Maupiti,2009,15-Dec-09,2,Bleaching (% of population),0,0,0,0,FALSE,
152.15.860W.16.27.713S,Patito,152,15,51.6,W,16,27,42.8,S,Pacific,French Polynesia,Society,Maupiti,2009,15-Dec-09,2,Bleaching (% of colony),0,0,0,0,FALSE,
152.15.623W.16.28.747S,Papa Mahuea,152,15,37.4,W,16,28,44.8,S,Pacific,French Polynesia,Society,Maupiti,2009,16-Dec-09,1,Bleaching (% of population),0,0,0,0,FALSE,
152.15.623W.16.28.747S,Papa Mahuea,152,15,37.4,W,16,28,44.8,S,Pacific,French Polynesia,Society,Maupiti,2009,16-Dec-09,1,Bleaching (% of colony),0,0,0,0,FALSE,
134.57.987W.23.08.208S,12 Apotres,134,57,59.2,W,23,8,12.5,S,Pacific,French Polynesia,Ambiers Archipeligo,Mangareva,2009,9-Nov-09,1,Bleaching (% of population),0,0,0,0,FALSE,
134.57.987W.23.08.208S,12 Apotres,134,57,59.2,W,23,8,12.5,S,Pacific,French Polynesia,Ambiers Archipeligo,Mangareva,2009,9-Nov-09,1,Bleaching (% of colony),0,0,0,0,FALSE,
134.57.987W.23.08.208S,12 Apotres,134,57,59.2,W,23,8,12.5,S,Pacific,French Polynesia,Ambiers Archipeligo,Mangareva,2010,31-Oct-10,1,Bleaching (% of population),0,0,0,0,FALSE,
134.57.987W.23.08.208S,12 Apotres,134,57,59.2,W,23,8,12.5,S,Pacific,French Polynesia,Ambiers Archipeligo,Mangareva,2010,31-Oct-10,1,Bleaching (% of colony),0,0,0,0,FALSE,
NSLaFaille,La Faille,146,4,25,W,14,27,8,S,Pacific,French Polynesia,Tuamotu Archipelago,Manihi,2009,28-May-09,5,Bleaching (% of population),0,0,0,0,FALSE,
NSLaFaille,La Faille,146,4,25,W,14,27,8,S,Pacific,French Polynesia,Tuamotu Archipelago,Manihi,2009,28-May-09,5,Bleaching (% of colony),0,0,0,0,FALSE,
NSLaFaille,La Faille,146,4,25,W,14,27,8,S,Pacific,French Polynesia,Tuamotu Archipelago,Manihi,2010,30-May-10,5,Bleaching (% of population),0,0,0,0,FALSE,
NSLaFaille,La Faille,146,4,25,W,14,27,8,S,Pacific,French Polynesia,Tuamotu Archipelago,Manihi,2010,30-May-10,5,Bleaching (% of colony),0,0,0,0,FALSE,
NSMataihu Toa,Mataihu Toa,135,0,4.6,W,23,7,24.3,S,Pacific,French Polynesia,Ambiers Archipelago,Mangareva,2009,10-Nov-09,1,Bleaching (% of population),0,0,0,0,FALSE,
NSMataihu Toa,Mataihu Toa,135,0,4.6,W,23,7,24.3,S,Pacific,French Polynesia,Ambiers Archipelago,Mangareva,2009,10-Nov-09,1,Bleaching (% of colony),0,0,0,0,FALSE,
NSMataihu Toa,Mataihu Toa,135,0,4.6,W,23,7,24.3,S,Pacific,French Polynesia,Ambiers Archipelago,Mangareva,2010,31-Oct-10,1,Bleaching (% of population),0,0,0,0,FALSE,
NSMataihu Toa,Mataihu Toa,135,0,4.6,W,23,7,24.3,S,Pacific,French Polynesia,Ambiers Archipelago,Mangareva,2010,31-Oct-10,1,Bleaching (% of colony),0,0,0,0,FALSE,
147.38.14W.14.38.42.7S,Nuhinuhi,147,38,14,W,14,38,42.7,S,Pacific,French Polynesia,Tuamotu Archipelago,Rangiroa,2009,20-Feb-09,1.5,Bleaching (% of population),0,0,1,1,FALSE,
147.38.14W.14.38.42.7S,Nuhinuhi,147,38,14,W,14,38,42.7,S,Pacific,French Polynesia,Tuamotu Archipelago,Rangiroa,2010,18-Feb-10,1.5,Bleaching (% of population),0,0,1,1,FALSE,
151.44.25W.16.5.20.7S,Motu Tae,145,44,25,W,16,5,20.7,S,Pacific,French Polynesia,Tuamotu Archipelago,,2009,9-Sep-09,10,Bleaching (% of population),0,0,0,0,FALSE,
151.44.25W.16.5.20.7S,Motu Tae,145,44,25,W,16,5,20.7,S,Pacific,French Polynesia,Tuamotu Archipelago,,2009,9-Sep-09,10,Bleaching (% of colony),0,0,0,0,FALSE,
151.27.43.9W.16.30.48.9S,Te Tamanu,145,27,43.9,W,16,30,48.9,S,Pacific,French Polynesia,Tuamotu Archipelago,Fakarava,2010,10-Aug-10,2,Bleaching (% of population),0,0,0,0,FALSE,
151.27.43.9W.16.30.48.9S,Te Tamanu,145,27,43.9,W,16,30,48.9,S,Pacific,French Polynesia,Tuamotu Archipelago,Fakarava,2010,10-Aug-10,2,Bleaching (% of colony),0,0,0,0,FALSE,
NSTuripaua,Turipaua,146,2,51.7,W,14,27,50.2,S,Pacific,French Polynesia,Tuamotu Archipelago,Manihi,2008,1-Oct-08,2,Bleaching (% of population),0,0,0,0,FALSE,
NSTuripaua,Turipaua,146,2,51.7,W,14,27,50.2,S,Pacific,French Polynesia,Tuamotu Archipelago,Manihi,2008,1-Oct-08,2,Bleaching (% of colony),0,0,0,0,FALSE,
NSTuripaua,Turipaua,146,2,51.7,W,14,27,50.2,S,Pacific,French Polynesia,Tuamotu Archipelago,Manihi,2009,9-Oct-09,2,Bleaching (% of population),0,0,0,0,FALSE,
NSTuripaua,Turipaua,146,2,51.7,W,14,27,50.2,S,Pacific,French Polynesia,Tuamotu Archipelago,Manihi,2009,9-Oct-09,2,Bleaching (% of colony),0,0,0,0,FALSE,
NSTuripaua,Turipaua,146,2,51.7,W,14,27,50.2,S,Pacific,French Polynesia,Tuamotu Archipelago,Manihi,2010,1-Oct-10,2,Bleaching (% of population),0,0,0,0,FALSE,
NSTuripaua,Turipaua,146,2,51.7,W,14,27,50.2,S,Pacific,French Polynesia,Tuamotu Archipelago,Manihi,2010,1-Oct-10,2,Bleaching (% of colony),0,0,0,0,FALSE,
121.28.59E.22.40.53N,Chaikou,121,28,59,E,22,40,53,N,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,5,Bleaching (% of population),0,0,0,0,FALSE,
121.28.59E.22.40.53N,Chaikou,121,28,59,E,22,40,53,N,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,5,Bleaching (% of colony),0,0,0,0,FALSE,
121.28.59E.22.40.53N,Chaikou,121,28,59,E,22,40,53,N,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,10,Bleaching (% of population),0,0,0,0,FALSE,
121.28.59E.22.40.53N,Chaikou,121,28,59,E,22,40,53,N,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,10,Bleaching (% of colony),0,0,0,0,FALSE,
121.29.51E.22.40.39N,General Rock,121,29,51,E,22,40,39,N,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,5,Bleaching (% of population),0,0,0,0,FALSE,
121.29.51E.22.40.39N,General Rock,121,29,51,E,22,40,39,N,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,5,Bleaching (% of colony),0,0,0,0,FALSE,
121.29.51E.22.40.39N,General Rock,121,29,51,E,22,40,39,N,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,10,Bleaching (% of population),0,0,0,0,FALSE,
121.29.51E.22.40.39N,General Rock,121,29,51,E,22,40,39,N,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,10,Bleaching (% of colony),0,0,0,0,FALSE,
121.29.35E.22.40.39N,Gong-guan,121,29,35,E,22,40,39,N,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,5,Bleaching (% of population),0,0,0,0,FALSE,
121.29.35E.22.40.39N,Gong-guan,121,29,35,E,22,40,39,N,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,5,Bleaching (% of colony),0,0,0,0,FALSE,
121.29.35E.22.40.39N,Gong-guan,121,29,35,E,22,40,39,N,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,10,Bleaching (% of population),0,0,0,0,FALSE,
121.29.35E.22.40.39N,Gong-guan,121,29,35,E,22,40,39,N,Pacific,Taiwan,Taitung,Green Island,2010,11-Sep-10,10,Bleaching (% of colony),0,0,0,0,FALSE,
120.22.16E.22.21.16N,Beauty Cave,120,22,16,E,22,21,16,N,Pacific,Taiwan,Pingtung,Liuqiu,2010,4-Oct-10,5,Bleaching (% of population),0,0,0,0,FALSE,
120.22.16E.22.21.16N,Beauty Cave,120,22,16,E,22,21,16,N,Pacific,Taiwan,Pingtung,Liuqiu,2010,4-Oct-10,5,Bleaching (% of colony),0,0,0,0,FALSE,
120.22.16E.22.21.16N,Beauty Cave,120,22,16,E,22,21,16,N,Pacific,Taiwan,Pingtung,Liuqiu,2010,4-Oct-10,10,Bleaching (% of population),0,0,0,0,FALSE,
120.22.16E.22.21.16N,Beauty Cave,120,22,16,E,22,21,16,N,Pacific,Taiwan,Pingtung,Liuqiu,2010,4-Oct-10,10,Bleaching (% of colony),0,0,0,0,FALSE,
120.21.56E.22.19.23N,Houshi,120,21,56,E,22,19,23,N,Pacific,Taiwan,Pingtung,Liuqiu,2010,4-Oct-10,5,Bleaching (% of population),0,0,0,0,FALSE,
120.21.56E.22.19.23N,Houshi,120,21,56,E,22,19,23,N,Pacific,Taiwan,Pingtung,Liuqiu,2010,4-Oct-10,5,Bleaching (% of colony),0,1,0,0,FALSE,
120.21.56E.22.19.23N,Houshi,120,21,56,E,22,19,23,N,Pacific,Taiwan,Pingtung,Liuqiu,2010,4-Oct-10,10,Bleaching (% of population),0,0,0,0,FALSE,
120.21.56E.22.19.23N,Houshi,120,21,56,E,22,19,23,N,Pacific,Taiwan,Pingtung,Liuqiu,2010,4-Oct-10,10,Bleaching (% of colony),0,0,0,0,FALSE,
121.54.864E.25.7.583N,Bitou,121,54,51.8,E,25,7,35,N,Pacific,Taiwan,Taipei County,,2010,11-Jul-10,2.2,Bleaching (% of population),0,0,0,0,FALSE,
121.54.864E.25.7.583N,Bitou,121,54,51.8,E,25,7,35,N,Pacific,Taiwan,Taipei County,,2010,11-Jul-10,2.2,Bleaching (% of colony),0,0,0,0,FALSE,
121.54.864E.25.7.583N,Bitou,121,54,51.8,E,25,7,35,N,Pacific,Taiwan,Taipei County,,2010,11-Jul-10,4.5,Bleaching (% of population),0,0,0,0,FALSE,
121.54.864E.25.7.583N,Bitou,121,54,51.8,E,25,7,35,N,Pacific,Taiwan,Taipei County,,2010,11-Jul-10,4.5,Bleaching (% of colony),0,0,0,0,FALSE,
121.54.864E.25.7.583N,Bitou,121,54,51.8,E,25,7,35,N,Pacific,Taiwan,Taipei County,,2010,11-Jul-10,3,Bleaching (% of population),0,0,0,0,FALSE,
121.54.864E.25.7.583N,Bitou,121,54,51.8,E,25,7,35,N,Pacific,Taiwan,Taipei County,,2010,11-Jul-10,3,Bleaching (% of colony),0,0,0,0,FALSE,
121.54.864E.25.7.583N,Bitou,121,54,51.8,E,25,7,35,N,Pacific,Taiwan,Taipei County,,2010,11-Jul-10,11.5,Bleaching (% of population),1,0,0,0,FALSE,
121.54.864E.25.7.583N,Bitou,121,54,51.8,E,25,7,35,N,Pacific,Taiwan,Taipei County,,2010,11-Jul-10,11.5,Bleaching (% of colony),0,0,0,0,FALSE,
121.49.333E.25.8.178N,Fanzaiao,121,49,20,E,25,8,10.7,N,Pacific,Taiwan,Taipei County,,2010,17-Jul-10,5,Bleaching (% of population),0,0,0,0,FALSE,
121.49.333E.25.8.178N,Fanzaiao,121,49,20,E,25,8,10.7,N,Pacific,Taiwan,Taipei County,,2010,17-Jul-10,5,Bleaching (% of colony),0,0,0,0,FALSE,
121.49.333E.25.8.178N,Fanzaiao,121,49,20,E,25,8,10.7,N,Pacific,Taiwan,Taipei County,,2010,17-Jul-10,8,Bleaching (% of population),0,0,0,0,FALSE,
121.49.333E.25.8.178N,Fanzaiao,121,49,20,E,25,8,10.7,N,Pacific,Taiwan,Taipei County,,2010,17-Jul-10,8,Bleaching (% of colony),0,0,0,0,FALSE,
121.55.201E.25.6.809N,Longdongwan,121,55,12.1,E,25,6,48.5,N,Pacific,Taiwan,Taipei County,Gongliao,2010,10-Jul-10,5,Bleaching (% of population),0,0,0,0,FALSE,
121.55.201E.25.6.809N,Longdongwan,121,55,12.1,E,25,6,48.5,N,Pacific,Taiwan,Taipei County,Gongliao,2010,10-Jul-10,5,Bleaching (% of colony),0,0,0,0,FALSE,
121.55.201E.25.6.809N,Longdongwan,121,55,12.1,E,25,6,48.5,N,Pacific,Taiwan,Taipei County,Gongliao,2010,10-Jul-10,5.1,Bleaching (% of population),0,0,0,0,FALSE,
121.55.201E.25.6.809N,Longdongwan,121,55,12.1,E,25,6,48.5,N,Pacific,Taiwan,Taipei County,Gongliao,2010,10-Jul-10,5.1,Bleaching (% of colony),0,0,0,0,FALSE,
121.55.201E.25.6.809N,Longdongwan,121,55,12.1,E,25,6,48.5,N,Pacific,Taiwan,Taipei County,Gongliao,2010,10-Jul-10,7,Bleaching (% of population),0,0,0,0,FALSE,
121.55.201E.25.6.809N,Longdongwan,121,55,12.1,E,25,6,48.5,N,Pacific,Taiwan,Taipei County,Gongliao,2010,10-Jul-10,7,Bleaching (% of colony),0,0,0,0,FALSE,
119.30.49E.23.15.19N,South Beach at Dongyuping,119,30,49,E,23,15,19,N,Pacific,Taiwan,Penghu,Wang-an,2010,4-Jun-10,4,Bleaching (% of population),0,0,0,0,FALSE,
119.30.49E.23.15.19N,South Beach at Dongyuping,119,30,49,E,23,15,19,N,Pacific,Taiwan,Penghu,Wang-an,2010,4-Jun-10,4,Bleaching (% of colony),0,0,0,0,FALSE,
119.30.49E.23.15.19N,South Beach at Dongyuping,119,30,49,E,23,15,19,N,Pacific,Taiwan,Penghu,Wang-an,2010,4-Jun-10,6,Bleaching (% of population),0,0,0,0,FALSE,
119.30.49E.23.15.19N,South Beach at Dongyuping,119,30,49,E,23,15,19,N,Pacific,Taiwan,Penghu,Wang-an,2010,4-Jun-10,6,Bleaching (% of colony),0,0,0,0,FALSE,
121.11.20E.22.49.47N,Middle Shanyuan Bay,121,11,20,E,22,49,47,N,Pacific,Taiwan,Taitung,Beinan,2010,14-Aug-10,4.5,Bleaching (% of population),0,0,0,0,FALSE,
121.11.20E.22.49.47N,Middle Shanyuan Bay,121,11,20,E,22,49,47,N,Pacific,Taiwan,Taitung,Beinan,2010,14-Aug-10,4.5,Bleaching (% of colony),0,0,0,0,FALSE,
149.26.757W.23.24.308S,Mahu,149,26,45.4,W,23,24,18.5,S,Pacific,French Polynesia,Austral Archipelago,Tubuai,2009,10-Oct-09,1,Bleaching (% of population),0,0,0,0,FALSE,
149.26.757W.23.24.308S,Mahu,149,26,45.4,W,23,24,18.5,S,Pacific,French Polynesia,Austral Archipelago,Tubuai,2009,10-Oct-09,1,Bleaching (% of colony),0,0,0,0,FALSE,
103.15.38E.5.13.59N,"Coral Garden 1, Kapas",103,15,38,E,5,13,59,N,Pacific,Malaysia,Terengganu,Marang,2010,28-Sep-10,5.5,Bleaching (% of population),5,10,15,10,FALSE,
103.15.38E.5.13.59N,"Coral Garden 1, Kapas",103,15,38,E,5,13,59,N,Pacific,Malaysia,Terengganu,Marang,2010,28-Sep-10,5.5,Bleaching (% of colony),10,20,20,10,FALSE,
103.15.37E.5.13.56N,"Coral Garden 3, Kapas",103,15,37,E,5,13,56,N,Pacific,Malaysia,Terengganu,Marang,2010,28-Sep-10,8.5,Bleaching (% of population),5,5,5,5,FALSE,
103.15.37E.5.13.56N,"Coral Garden 3, Kapas",103,15,37,E,5,13,56,N,Pacific,Malaysia,Terengganu,Marang,2010,28-Sep-10,8.5,Bleaching (% of colony),10,10,10,10,FALSE,
103.16.9E.5.13.37N,"Silent Reef, Kapas",103,16,9,E,5,13,37,N,Pacific,Malaysia,Terengganu,Marang,2010,28-Sep-10,8,Bleaching (% of population),10,10,10,10,FALSE,
103.16.9E.5.13.37N,"Silent Reef, Kapas",103,16,9,E,5,13,37,N,Pacific,Malaysia,Terengganu,Marang,2010,28-Sep-10,8,Bleaching (% of colony),20,20,20,20,FALSE,
104.6.48E.2.54.13N,Batu Malang,104,6,48,E,2,54,13,N,Pacific,Malaysia,Pahang,Tioman,2010,28-Sep-10,6.5,Bleaching (% of population),0,0,0,0,FALSE,
104.6.48E.2.54.13N,Batu Malang,104,6,48,E,2,54,13,N,Pacific,Malaysia,Pahang,Tioman,2010,28-Sep-10,6.5,Bleaching (% of colony),0,0,0,0,FALSE,
104.8.7.5E.2.48.33.7N,Renggis Island North Side,104,8,7.5,E,2,48,33.7,N,Pacific,Malaysia,Pahang,Tioman Island,2010,22-Apr-10,6,Bleaching (% of population),20,5,30,5,TRUE,no site description
104.8.7.5E.2.48.33.7N,Renggis Island North Side,104,8,7.5,E,2,48,33.7,N,Pacific,Malaysia,Pahang,Tioman Island,2010,22-Apr-10,6,Bleaching (% of colony),80,80,50,40,TRUE,no site description
104.3.6E.2.53.53N,Sepoi,104,3,6,E,2,53,53,N,Pacific,Malaysia,Pahang,Tioman,2010,28-Sep-10,6.5,Bleaching (% of population),0,0,0,0,FALSE,
104.3.6E.2.53.53N,Sepoi,104,3,6,E,2,53,53,N,Pacific,Malaysia,Pahang,Tioman,2010,28-Sep-10,6.5,Bleaching (% of colony),0,0,0,0,FALSE,
NSTomok,Tomok,104,7,22.9,E,2,47,32.6,N,Pacific,Malaysia,Pahang,Tioman Island,2010,23-Apr-10,6,Bleaching (% of population),0,0,0,0,TRUE,no site description
NSTomok,Tomok,104,7,22.9,E,2,47,32.6,N,Pacific,Malaysia,Pahang,Tioman Island,2010,23-Apr-10,6,Bleaching (% of colony),0,0,0,0,TRUE,no site description
103.16.6E.5.12.32N,"Teluk Jawa, Kapas",103,16,6,E,5,12,32,N,Pacific,Malaysia,Terengganu,Marang,2010,27-Sep-10,5,Bleaching (% of population),5,5,5,5,FALSE,
103.16.6E.5.12.32N,"Teluk Jawa, Kapas",103,16,6,E,5,12,32,N,Pacific,Malaysia,Terengganu,Marang,2010,27-Sep-10,5,Bleaching (% of colony),10,10,10,10,FALSE,
NSRadisson,Radisson,149,30,35.5,W,17,31,3.2,S,Pacific,French Polynesia,Society Archipelago,Tahiti,2009,1-Aug-09,2,Bleaching (% of population),0,0,0,0,FALSE,
NSRadisson,Radisson,149,30,35.5,W,17,31,3.2,S,Pacific,French Polynesia,Society Archipelago,Tahiti,2009,1-Aug-09,2,Bleaching (% of colony),0,0,0,0,FALSE,
99.50.429E.10.4.312N,Aow Leuk,99,50,25.7,E,10,4,18.7,N,Pacific,Thailand,Suratthani,Koh Tao,2011,27-Jan-11,5,Bleaching (% of population),0,0,0,0,FALSE,
99.50.429E.10.4.312N,Aow Leuk,99,50,25.7,E,10,4,18.7,N,Pacific,Thailand,Suratthani,Koh Tao,2011,27-Jan-11,5,Bleaching (% of colony),0,0,0,0,FALSE,
99.50.429E.10.4.312N,Aow Leuk,99,50,25.7,E,10,4,18.7,N,Pacific,Thailand,Suratthani,Koh Tao,2011,27-Jan-11,7.5,Bleaching (% of population),0,0,0,0,FALSE,
99.50.429E.10.4.312N,Aow Leuk,99,50,25.7,E,10,4,18.7,N,Pacific,Thailand,Suratthani,Koh Tao,2011,27-Jan-11,7.5,Bleaching (% of colony),0,0,0,0,FALSE,
149.36.157W.17.39.383S,Otaha,149,36,9.4,W,17,39,23,S,Pacific,French Polynesia,Tahiti,Punaauia,2010,28-Dec-10,2,Bleaching (% of population),0,0,0,0,FALSE,
149.36.157W.17.39.383S,Otaha,149,36,9.4,W,17,39,23,S,Pacific,French Polynesia,Tahiti,Punaauia,2010,28-Dec-10,2,Bleaching (% of colony),0,0,0,0,FALSE,
149.36.157W.17.39.383S,Otaha,149,36,9.4,W,17,39,23,S,Pacific,French Polynesia,Tahiti,Punaauia,2009,28-Dec-09,2,Bleaching (% of population),0,0,0,0,FALSE,
149.36.157W.17.39.383S,Otaha,149,36,9.4,W,17,39,23,S,Pacific,French Polynesia,Tahiti,Punaauia,2009,28-Dec-09,2,Bleaching (% of colony),0,0,0,0,FALSE,
NSMataihu Toa,Mataihu Toa,135,0,4.6,W,23,7,24.3,S,Pacific,French Polynesia,Ambiers Archipelago,Mangareva,2008,23-Nov-08,1,Bleaching (% of population),0,0,0,0,FALSE,
NSMataihu Toa,Mataihu Toa,135,0,4.6,W,23,7,24.3,S,Pacific,French Polynesia,Ambiers Archipelago,Mangareva,2008,23-Nov-08,1,Bleaching (% of colony),0,0,0,0,FALSE,
149.36.51W.17.38.46.8S,Hart,149,36,51,W,17,38,46.8,S,Pacific,French Polynesia,Society Islands,Punaauia,2009,29-Dec-09,2.5,Bleaching (% of population),0,0,0,1,FALSE,
134.57.987W.23.08.208S,12 Apotres,134,57,59.2,W,23,8,12.5,S,Pacific,French Polynesia,Ambiers Archipeligo,Mangareva,2008,23-Nov-08,1,Bleaching (% of population),0,0,0,0,FALSE,
134.57.987W.23.08.208S,12 Apotres,134,57,59.2,W,23,8,12.5,S,Pacific,French Polynesia,Ambiers Archipeligo,Mangareva,2008,23-Nov-08,1,Bleaching (% of colony),0,0,0,0,FALSE,
99.50.099E.10.7.366N,Mango Bay,99,50,5.9,E,10,7,22,N,Pacific,Thailand,Suratthani,Koh Tao,2011,20-Jan-11,5.5,Bleaching (% of population),0,0,1,0,FALSE,
99.50.099E.10.7.366N,Mango Bay,99,50,5.9,E,10,7,22,N,Pacific,Thailand,Suratthani,Koh Tao,2011,20-Jan-11,5.5,Bleaching (% of colony),0,0,10,0,FALSE,
99.50.099E.10.7.366N,Mango Bay,99,50,5.9,E,10,7,22,N,Pacific,Thailand,Suratthani,Koh Tao,2011,20-Jan-11,9.5,Bleaching (% of population),0,0,0,0,FALSE,
99.50.099E.10.7.366N,Mango Bay,99,50,5.9,E,10,7,22,N,Pacific,Thailand,Suratthani,Koh Tao,2011,20-Jan-11,9.5,Bleaching (% of colony),0,0,0,0,FALSE,
120.21.29E.22.20.15N,Geban Bay,120,21,29,E,22,20,15,N,Pacific,Taiwan,Pintung,Liuqiu,2010,4-Oct-10,10,Bleaching (% of population),0,0,0,0,FALSE,
120.21.29E.22.20.15N,Geban Bay,120,21,29,E,22,20,15,N,Pacific,Taiwan,Pintung,Liuqiu,2010,4-Oct-10,10,Bleaching (% of colony),0,0,0,0,FALSE,
121.49.333E.25.8.178N,Fanzaiao,121,49,20,E,25,8,10.7,N,Pacific,Taiwan,Taipei County,,2010,17-Jul-10,5.1,Bleaching (% of population),0,0,0,0,FALSE,
121.49.333E.25.8.178N,Fanzaiao,121,49,20,E,25,8,10.7,N,Pacific,Taiwan,Taipei County,,2010,17-Jul-10,5.1,Bleaching (% of colony),0,0,0,0,FALSE,
121.49.333E.25.8.178N,Fanzaiao,121,49,20,E,25,8,10.7,N,Pacific,Taiwan,Taipei County,,2010,17-Jul-10,8.1,Bleaching (% of population),0,0,0,0,FALSE,
121.49.333E.25.8.178N,Fanzaiao,121,49,20,E,25,8,10.7,N,Pacific,Taiwan,Taipei County,,2010,17-Jul-10,8.1,Bleaching (% of colony),0,0,0,0,FALSE,
121.42.8E.25.11.35N,Yehliu Geopark,121,42,8,E,25,11,35,N,Pacific,Taiwan,Taipei,Wanli,2010,4-Jul-10,6.1,Bleaching (% of population),0,0,0,0,FALSE,
121.42.8E.25.11.35N,Yehliu Geopark,121,42,8,E,25,11,35,N,Pacific,Taiwan,Taipei,Wanli,2010,4-Jul-10,6.1,Bleaching (% of colony),0,0,0,0,FALSE,
45.4.28.5E.12.54.20.88S,Boueni Village,45,4,28.5,E,12,54,20.9,S,Indian,France,Mayotte,Boueni,2010,29-Nov-10,2,Bleaching (% of population),0,0,0,0,FALSE,
45.4.28.5E.12.54.20.88S,Boueni Village,45,4,28.5,E,12,54,20.9,S,Indian,France,Mayotte,Boueni,2010,29-Nov-10,2,Bleaching (% of colony),0,0,0,0,FALSE,
